 0.1190129683993333E-02  0.1400392542531825E-05
 0.1191530076535865E-02  0.1402038377479754E-05
 0.1192932114913345E-02  0.1403686142090492E-05
 0.1194335801055435E-02  0.1405335838611374E-05
 0.1195741136894047E-02  0.1406987469301443E-05
 0.1197148124363348E-02  0.1408641036412805E-05
 0.1198556765399761E-02  0.1410296542208840E-05
 0.1199967061941970E-02  0.1411953988947508E-05
 0.1201379015930917E-02  0.1413613378897826E-05
 0.1202792629309815E-02  0.1415274714322307E-05
 0.1204207904024137E-02  0.1416937997494308E-05
 0.1205624842021632E-02  0.1418603230684146E-05
 0.1207043445252316E-02  0.1420270416168865E-05
 0.1208463715668485E-02  0.1421939556223335E-05
 0.1209885655224708E-02  0.1423610653131322E-05
 0.1211309265877839E-02  0.1425283709171601E-05
 0.1212734549587011E-02  0.1426958726634441E-05
 0.1214161508313645E-02  0.1428635707803171E-05
 0.1215590144021449E-02  0.1430314654973699E-05
 0.1217020458676422E-02  0.1431995570434341E-05
 0.1218452454246857E-02  0.1433678456485990E-05
 0.1219886132703343E-02  0.1435363315423254E-05
 0.1221321496018766E-02  0.1437050149551795E-05
 0.1222758546168318E-02  0.1438738961172508E-05
 0.1224197285129490E-02  0.1440429752592141E-05
 0.1225637714882082E-02  0.1442122526123515E-05
 0.1227079837408206E-02  0.1443817284073595E-05
 0.1228523654692279E-02  0.1445514028762572E-05
 0.1229969168721042E-02  0.1447212762503052E-05
 0.1231416381483545E-02  0.1448913487619779E-05
 0.1232865294971165E-02  0.1450616206430562E-05
 0.1234315911177595E-02  0.1452320921266001E-05
 0.1235768232098861E-02  0.1454027634449542E-05
 0.1237222259733311E-02  0.1455736348316338E-05
 0.1238677996081627E-02  0.1457447065195258E-05
 0.1240135443146822E-02  0.1459159787428176E-05
 0.1241594602934251E-02  0.1460874517348297E-05
 0.1243055477451599E-02  0.1462591257302050E-05
 0.1244518068708901E-02  0.1464310009629795E-05
 0.1245982378718531E-02  0.1466030776682082E-05
 0.1247448409495213E-02  0.1467753560805557E-05
 0.1248916163056018E-02  0.1469478364355976E-05
 0.1250385641420374E-02  0.1471205189684322E-05
 0.1251856846610059E-02  0.1472934039153722E-05
 0.1253329780649212E-02  0.1474664915119064E-05
 0.1254804445564332E-02  0.1476397819949547E-05
 0.1256280843384281E-02  0.1478132756005477E-05
 0.1257758976140287E-02  0.1479869725661042E-05
 0.1259238845865948E-02  0.1481608731283271E-05
